sub,Effort1_Risk2,run,trial,RT,dur,StrTime,reward,loss,effort_risk,response
22,1,3,17,1.33446,4.729672,92.770541,10,4,1,4
22,1,3,18,1.361662,4.477855,97.522362,6,1,3,4
22,1,3,19,1.144585,6.992725,102.007416,12,5,1,4
22,1,3,20,1.68791,4.490142,109.010099,4,4,1,4
22,1,3,21,1.259188,3.988309,113.511824,12,6,2,4
22,1,3,22,1.291668,5.236831,117.513399,8,5,5,1
22,1,3,23,1.934633,5.734805,122.765372,8,3,4,1
22,1,3,24,1.035446,4.482551,128.517577,6,4,5,1
22,1,3,25,0,3.980837,133.019301,12,3,4,0
22,1,3,26,0.849187,7.729406,137.020836,12,1,5,4
22,1,3,27,0.981854,4.493005,144.757136,4,3,5,1
22,1,3,28,1.407112,7.741249,149.258902,4,1,4,1
22,1,3,29,1.787184,3.98832,157.011832,6,4,2,1
22,1,3,30,1.392606,6.736864,161.013366,10,2,1,4
22,1,3,31,1.569024,5.484148,167.765997,10,1,2,4
22,1,3,32,1.070956,10.482108,173.268063,2,5,3,1
22,1,3,33,1.78293,5.72805,183.772092,8,2,5,1
22,1,3,34,1.113358,3.992547,189.507665,2,4,4,1
22,1,3,35,0,6.491086,193.50916,8,5,3,0
22,1,3,36,0.889369,3.988511,200.01165,8,5,2,4
22,1,4,1,1.887892,5.96612,0.034102,4,3,1,4
22,1,4,2,1.604315,6.480452,6.019691,10,2,3,4
22,1,4,3,0.90282,4.477888,12.522182,4,6,3,1
22,1,4,4,1.395762,4.24304,17.007235,6,2,4,4
22,1,4,5,1.197134,5.741217,21.258866,8,3,3,4
22,1,4,6,0,4.989052,27.011112,6,1,5,0
22,1,4,7,0.66197,3.987046,32.013028,2,6,5,1
22,1,4,8,1.116474,5.735619,36.014521,12,2,4,4
22,1,4,9,1.538275,4.233354,41.76673,4,3,2,4
22,1,4,10,1.468643,4.481872,46.018355,10,1,4,4
22,1,4,11,1.420915,5.480093,50.520085,8,5,5,1
22,1,4,12,1.323774,3.977861,56.022233,10,2,1,4
22,1,4,13,1.34096,5.493182,60.007054,12,5,3,4
22,1,4,14,1.179849,4.490921,65.509161,12,6,3,4
22,1,4,15,1.311909,6.239339,70.01089,6,1,3,4
22,1,4,16,1.628699,7.236765,76.263326,2,2,3,1
22,1,4,17,0.948934,4.484113,83.516068,8,5,2,4
22,1,4,18,1.014219,5.982291,88.017794,12,2,2,4
22,1,4,19,0.828873,5.480004,94.020132,4,1,2,4
22,1,4,20,0.846807,4.227929,99.522202,12,5,1,4
22,1,4,21,0.994861,8.99301,103.757156,2,3,1,1
22,1,4,22,1.657416,10.239636,112.760611,6,4,2,1
22,1,4,23,1.193464,6.485676,123.014538,8,4,2,4
22,1,4,24,1.301982,10.48305,129.517032,6,1,1,4
22,1,4,25,1.797948,4.729191,140.021059,2,5,5,1
22,1,4,26,1.318125,3.977358,144.772882,2,4,5,1
22,1,4,27,1.232246,8.742464,148.757782,10,6,2,4
22,1,4,28,0.979915,5.488983,157.511098,8,4,1,4
22,1,4,29,1.414802,5.487012,163.013211,4,4,3,4
22,1,4,30,1.016694,5.234897,168.515315,10,6,4,1
22,1,4,31,1.070644,5.482843,173.767327,4,4,5,1
22,1,4,32,0.951583,3.980763,179.269438,12,1,4,4
22,1,4,33,1.331017,6.729134,183.271012,8,5,1,4
22,1,4,34,1.195128,4.243285,190.006887,10,3,1,4
22,1,4,35,1.801547,4.741765,194.258516,2,3,1,1
22,1,4,36,1.142681,4.989884,199.01034,6,6,2,1
22,1,5,1,1.024603,4.470859,0.029371,2,5,1,1
22,1,5,2,1.355398,4.985741,4.514462,4,2,1,4
22,1,5,3,1.402623,3.983799,9.516337,6,3,5,1
22,1,5,4,1.574078,6.732275,13.517871,6,6,3,1
22,1,5,5,1.696498,3.979701,20.270463,6,3,2,4
22,1,5,6,1.221914,4.478096,24.272036,2,1,5,1
22,1,5,7,1.266852,5.743093,28.757049,4,2,4,1
22,1,5,8,1.089714,4.490832,34.509252,4,3,5,1
22,1,5,9,0.735883,3.98915,39.010978,2,5,5,1
22,1,5,10,1.443448,10.737655,43.012512,6,2,2,4
22,1,5,11,1.910285,3.983456,53.766675,10,1,5,4
22,1,5,12,1.913793,3.982005,57.768168,2,1,2,4
22,1,5,13,0.939307,8.480504,61.769703,12,2,1,4
22,1,5,14,0.852618,10.243813,70.256293,12,6,1,4
22,1,5,15,1.491695,7.239983,80.510261,10,4,3,4
22,1,5,16,0.989925,5.987106,87.763042,2,5,2,1
22,1,5,17,1.36365,6.734838,93.765304,8,3,3,4
22,1,5,18,0.77608,11.982233,100.517932,8,6,5,1
22,1,5,19,1.142533,3.977729,112.52249,8,1,3,4
22,1,5,20,1.542602,7.742877,116.507354,8,3,3,4
22,1,5,21,1.341593,4.98985,124.260327,8,1,3,4
22,1,5,22,1.244725,5.237964,129.262243,4,5,3,1
22,1,5,23,1.482726,6.48591,134.514255,6,5,2,1
22,1,5,24,1.861185,3.983344,141.016791,6,4,1,4
22,1,5,25,1.511648,4.231775,145.018324,2,2,4,1
22,1,5,26,1.678061,3.980267,149.269911,10,6,4,1
22,1,5,27,1.347522,4.228686,153.271446,12,3,2,4
22,1,5,28,0,4.493835,157.506404,10,4,5,0
22,1,5,29,0.808874,3.992084,162.008129,10,1,4,4
22,1,5,30,1.665314,5.990599,166.009664,8,6,3,1
22,1,5,31,0.924972,8.238227,172.012005,12,4,4,4
22,1,5,32,1.518813,3.985007,180.265128,10,4,4,4
22,1,5,33,1.713319,4.233559,184.266661,4,2,2,1
22,1,5,34,1.247686,5.981928,188.518294,12,5,1,4
22,1,5,35,1.152378,4.979543,194.520592,4,6,2,1
22,1,5,36,1.697461,4.477752,199.522511,12,4,3,1
23,1,1,1,1.618164,3.93527,0.064895,6,5,1,3
23,1,1,2,1.65571,6.483742,4.016369,10,3,3,2
23,1,1,3,1.408195,4.481442,10.518861,6,4,5,1
23,1,1,4,1.765443,9.479538,15.02063,6,1,5,1
23,1,1,5,1.631503,7.742549,24.507559,6,2,3,3
23,1,1,6,1.162528,3.989661,32.260531,4,4,5,1
23,1,1,7,1.218013,3.988089,36.262065,12,4,1,4
23,1,1,8,0,3.98656,40.2636,4,1,5,0
23,1,1,9,0.799913,6.485111,44.265133,2,2,4,3
23,1,1,10,0.678439,4.732548,50.767628,8,5,2,3
23,1,1,11,0.820549,3.980656,55.519491,2,6,2,2
23,1,1,12,1.295119,5.229159,59.520985,10,6,4,2
23,1,1,13,1.106753,9.993923,64.756324,4,2,4,2
23,1,1,14,1.067912,4.239913,74.76016,4,4,5,1
23,1,1,15,1.90324,3.988245,79.011833,4,5,2,3
23,1,1,16,1.78471,4.486823,83.013366,12,3,3,4
23,1,1,17,0.846104,3.985172,87.515052,2,6,1,1
23,1,1,18,1.612545,5.483494,91.516586,12,3,2,2
23,1,1,19,1.36534,7.481461,97.018736,12,6,1,3
23,1,1,20,1.160511,3.97857,104.521572,6,1,2,3
23,1,1,21,1.226563,6.743674,108.506474,8,6,2,3
23,1,1,22,1.450058,6.241131,115.259022,4,1,2,2
23,1,1,23,1.654659,3.988796,121.51142,10,4,4,4
23,1,1,24,1.190083,3.98714,125.512996,2,2,2,2
23,1,1,25,1.236586,8.485669,129.514488,8,1,1,4
23,1,1,26,0.822324,3.982386,138.017749,8,2,4,3
23,1,1,27,1.285724,4.480926,142.019323,12,4,5,1
23,1,1,28,1.556125,4.729212,146.521009,8,3,3,2
23,1,1,29,0.690928,5.49399,151.256164,8,1,5,1
23,1,1,30,0.969839,5.241847,156.758308,2,5,4,2
23,1,1,31,1.445798,4.489942,162.010282,10,6,1,4
23,1,1,32,0.880077,4.988155,166.512007,10,3,1,4
23,1,1,33,1.110383,6.986467,171.513695,2,5,1,2
23,1,1,34,1.175484,11.483642,178.516609,6,2,3,4
23,1,1,35,1.429024,5.229078,190.021061,12,3,4,2
23,1,1,36,1.38969,8.743784,195.256402,10,5,4,2
23,1,2,1,0.76025,8.462504,0.037746,10,2,3,3
23,1,2,2,1.409247,4.4924,8.507687,6,2,5,1
23,1,2,3,1.228525,5.240795,13.009413,6,3,5,1
23,1,2,4,1.400515,5.488717,18.261426,4,4,3,2
23,1,2,5,1.753451,8.736736,23.763495,2,1,3,2
23,1,2,6,1.031088,6.733362,32.51685,6,3,4,2
23,1,2,7,0.983481,3.980624,39.269458,2,5,1,4
23,1,2,8,1.42999,5.979207,43.270973,4,4,4,3
23,1,2,9,1.249305,5.493579,49.256644,12,2,5,1
23,1,2,10,1.626197,4.241315,54.758753,12,1,3,4
23,1,2,11,1.566563,5.239798,59.010383,8,3,1,3
23,1,2,12,1.346595,4.737818,64.262355,6,5,3,3
23,1,2,13,1.092765,6.486054,69.014178,6,2,3,3
23,1,2,14,0.916279,8.233432,75.516671,8,6,4,2
23,1,2,15,1.121235,5.480307,83.769835,4,5,4,1
23,1,2,16,1.627006,4.72821,89.271944,8,1,4,3
23,1,2,17,1.007881,5.49315,94.007093,12,6,1,4
23,1,2,18,1.434724,3.990892,99.509244,4,6,4,3
23,1,2,19,0.98022,5.239481,103.510737,2,3,3,1
23,1,2,20,1.50122,4.237288,108.762791,10,4,5,1
23,1,2,21,0.630635,3.985753,113.01438,6,2,5,1
23,1,2,22,1.767994,5.734227,117.015915,4,5,4,2
23,1,2,23,1.370714,6.482101,122.768141,10,3,2,3
23,1,2,24,0.974295,5.979503,129.270655,10,1,5,1
23,1,2,25,1.622667,9.243966,135.256282,2,4,2,1
23,1,2,26,0.924138,5.490312,144.50983,10,6,5,1
23,1,2,27,1.203014,5.238279,150.011939,2,5,4,2
23,1,2,28,0.956001,4.236224,155.263952,8,3,5,1
23,1,2,29,1.190441,4.4846,159.515542,12,1,3,3
23,1,2,30,1.144688,3.982862,164.017267,2,4,4,2
23,1,2,31,0.956158,4.48142,168.018802,10,6,1,4
23,1,2,32,1.64043,5.979625,172.520529,4,5,1,3
23,1,2,33,1.045797,5.243918,178.506167,12,6,1,4
23,1,2,34,0.998806,9.242076,183.758168,12,2,1,4
23,1,2,35,1.258239,4.23845,193.011717,8,1,2,3
23,1,2,36,0.825615,6.736879,197.263348,8,4,2,3
23,1,3,1,1.140277,5.967606,0.032672,8,3,5,1
23,1,3,2,0.941621,4.731806,6.018343,2,4,5,1
23,1,3,3,0.945839,3.980011,10.770121,8,6,4,2
23,1,3,4,1.124253,4.228421,14.771657,8,3,1,4
23,1,3,5,1.209337,13.743556,19.006615,12,3,4,2
23,1,3,6,0.869035,5.238165,32.761928,2,2,5,1
23,1,3,7,1.223047,3.98625,38.013903,4,3,2,3
23,1,3,8,1.559487,5.734661,42.015477,4,1,3,3
23,1,3,9,0.97833,4.732522,47.76764,2,5,1,1
23,1,3,10,1.575496,8.480643,52.519464,6,6,3,2
23,1,3,11,1.024302,7.227523,61.022722,2,2,2,3
23,1,3,12,1.03709,3.991269,68.258873,4,1,2,3
23,1,3,13,1.482612,4.489771,72.260368,10,5,2,4
23,1,3,14,1.326835,4.488127,76.762089,2,2,4,2
23,1,3,15,0.828096,3.986405,81.263816,2,2,4,2
23,1,3,16,1.307625,7.484891,85.265353,6,1,3,3
23,1,3,17,1.164713,4.731883,92.768268,6,1,1,4
23,1,3,18,1.684918,4.480088,97.520047,8,6,3,3
23,1,3,19,0.813201,6.978392,102.021776,10,4,1,4
23,1,3,20,0.995134,4.49233,109.007829,4,4,1,2
23,1,3,21,1.919454,3.990622,113.509514,4,6,2,2
23,1,3,22,0.954927,5.239112,117.511049,10,5,5,1
23,1,3,23,1.239862,5.737046,122.763104,6,4,4,2
23,1,3,24,1.004716,4.484951,128.515265,12,4,5,1
23,1,3,25,0.830989,3.983218,133.016991,12,1,4,1
23,1,3,26,1.107403,7.731602,137.018566,8,4,5,1
23,1,3,27,0.894466,4.478715,144.771501,10,1,5,1
23,1,3,28,0.959389,7.743693,149.25655,12,2,4,2
23,1,3,29,1.618464,3.990607,157.009523,6,3,2,2
23,1,3,30,0.908895,6.739044,161.011099,12,5,1,4
23,1,3,31,1.248326,5.486525,167.763646,4,3,2,3
23,1,3,32,1.40918,10.48444,173.265797,10,6,3,3
23,1,3,33,0.923161,5.730354,183.769782,12,5,5,1
23,1,3,34,1.049948,3.978142,189.521991,6,5,4,2
23,1,3,35,1.331091,6.493287,193.506891,8,6,3,2
23,1,3,36,0.864634,3.990874,200.009341,10,2,2,3
23,1,4,1,1.076055,5.96831,0.031916,6,1,1,4
23,1,4,2,0.804393,6.482648,6.017587,10,4,3,3
23,1,4,3,1.171943,4.480237,12.520039,6,4,3,2
23,1,4,4,1.055208,4.228385,17.021763,10,2,4,2
23,1,4,5,0.871216,5.743316,21.256764,6,2,3,2
23,1,4,6,0.65906,4.991145,27.008929,4,3,5,1
23,1,4,7,0.610112,3.989194,32.010886,4,5,5,1
23,1,4,8,0.757569,5.737825,36.012421,2,5,4,1
23,1,4,9,1.132405,4.235646,41.764583,12,4,2,3
23,1,4,10,1.530726,4.483966,46.016257,10,6,4,2
23,1,4,11,0.583946,5.48212,50.517981,10,6,5,1
23,1,4,12,0.864893,3.979991,56.020089,8,1,1,4
23,1,4,13,1.039398,5.478573,60.021585,8,2,3,2
23,1,4,14,0.734964,4.493057,65.507019,2,5,3,2
23,1,4,15,0.911207,6.241458,70.008787,12,3,3,3
23,1,4,16,1.622847,7.239096,76.261145,12,5,3,2
23,1,4,17,0.764119,4.486155,83.513923,4,6,2,1
23,1,4,18,1.319337,5.984495,88.015652,10,2,2,3
23,1,4,19,0.938998,5.482153,94.01799,12,4,2,3
23,1,4,20,1.199003,4.230157,99.52006,2,3,1,4
23,1,4,21,1.154254,8.978426,103.771731,4,1,1,4
23,1,4,22,1.187529,10.241779,112.758472,8,4,2,3
23,1,4,23,1.44759,6.487744,123.0124,4,5,2,2
23,1,4,24,0.827121,10.48531,129.514934,6,1,1,4
23,1,4,25,0.88407,4.731223,140.018919,2,3,5,1
23,1,4,26,0.881255,3.979484,144.770746,8,3,5,1
23,1,4,27,1.406672,8.727886,148.772319,2,6,2,2
23,1,4,28,1.082042,5.491268,157.50896,6,1,1,4
23,1,4,29,1.013927,5.489149,163.011069,8,6,3,2
23,1,4,30,1.342824,5.237067,168.513178,6,5,4,2
23,1,4,31,1.63677,5.484893,173.765234,4,3,5,3
23,1,4,32,1.399646,3.982875,179.267342,12,2,4,2
23,1,4,33,0.903162,6.73133,183.268836,10,6,1,4
23,1,4,34,1.128523,4.22879,190.021426,2,4,1,3
23,1,4,35,0.973624,4.743752,194.256382,8,2,1,4
23,1,4,36,1.200743,4.992041,199.008205,12,1,2,3
23,1,5,1,0.746734,4.467968,0.032216,12,1,1,4
23,1,5,2,0.894628,4.982823,4.517311,6,4,1,4
23,1,5,3,0.71271,3.980901,9.519228,6,3,5,1
23,1,5,4,1.166216,6.729445,13.520719,4,5,3,3
23,1,5,5,0.9643,3.993497,20.256636,12,1,2,4
23,1,5,6,0.83173,4.491926,24.258212,8,2,5,1
23,1,5,7,0.996009,5.74035,28.759897,4,2,4,2
23,1,5,8,0.971762,4.488081,34.512144,2,3,5,2
23,1,5,9,0.687086,3.986278,39.013869,2,4,5,1
23,1,5,10,0.896601,10.734833,43.015361,10,5,2,3
23,1,5,11,0.816376,3.980607,53.769526,2,5,5,1
23,1,5,12,0.873927,3.979114,57.771019,4,2,2,3
23,1,5,13,0.871068,8.494353,61.755879,10,4,1,4
23,1,5,14,0.792804,10.241029,70.259139,8,2,1,4
23,1,5,15,0.983877,7.237167,80.513075,2,6,3,2
23,1,5,16,1.065165,5.984298,87.765856,10,6,2,3
23,1,5,17,0.951802,6.731986,93.768155,6,3,3,3
23,1,5,18,0.787255,11.979423,100.520744,8,1,5,1
23,1,5,19,1.335239,3.99142,112.508712,12,3,3,3
23,1,5,20,0.928733,7.739922,116.510247,4,4,3,2
23,1,5,21,0.994778,4.986955,124.263177,8,1,3,3
23,1,5,22,1.042771,5.235006,129.265138,6,6,3,2
23,1,5,23,1.141846,6.483107,134.517113,8,3,2,3
23,1,5,24,0.71832,3.980569,141.019643,10,3,1,4
23,1,5,25,0.907781,4.22892,145.021179,8,1,4,3
23,1,5,26,1.126871,3.993985,149.256093,2,5,4,1
23,1,5,27,1.201293,4.242548,153.25767,12,2,2,3
23,1,5,28,0.8847,4.49087,157.50926,2,1,5,1
23,1,5,29,1.094981,3.989156,162.010983,12,5,4,2
23,1,5,30,1.040379,5.987579,166.012559,4,4,3,2
23,1,5,31,1.071138,8.235321,172.014819,10,2,4,2
23,1,5,32,0.786935,3.98214,180.268026,6,6,4,2
23,1,5,33,1.54144,4.230578,184.269516,6,6,2,2
23,1,5,34,0.727812,5.97901,188.521149,12,6,1,3
23,1,5,35,1.479185,4.993462,194.506776,4,5,2,2
23,1,5,36,1.394265,4.491516,199.508697,10,4,3,3
24,1,1,1,0,3.940307,0.059895,4,6,1,0
24,1,1,2,1.105573,6.488728,4.01141,8,5,3,1
24,1,1,3,1.592037,4.486171,10.513901,6,4,5,1
24,1,1,4,0.85036,9.484543,15.015627,6,6,5,1
24,1,1,5,1.754681,7.730848,24.519311,4,5,3,3
24,1,1,6,1.910704,3.977923,32.272284,12,1,5,1
24,1,1,7,0.785883,3.993037,36.257103,10,5,1,1
24,1,1,8,1.968375,3.991456,40.258678,6,6,5,2
24,1,1,9,1.372809,6.489956,44.260212,10,5,4,1
24,1,1,10,1.543328,4.737429,50.762663,2,4,2,4
24,1,1,11,1.014465,3.985608,55.514526,4,5,2,4
24,1,1,12,1.122931,5.234083,59.516061,10,1,4,1
24,1,1,13,0.800968,9.982204,64.768031,8,1,4,1
24,1,1,14,0.986142,4.228299,74.771868,12,3,5,1
24,1,1,15,1.949131,3.993251,79.006822,8,5,2,2
24,1,1,16,1.96565,4.491778,83.008356,12,6,3,2
24,1,1,17,1.668865,3.990089,87.510125,4,2,1,3
24,1,1,18,1.647436,5.488516,91.511618,10,2,2,1
24,1,1,19,1.34628,7.486508,97.013726,6,1,1,1
24,1,1,20,1.424398,3.983565,104.516602,2,6,2,4
24,1,1,21,1.240827,6.731976,108.518178,2,3,2,4
24,1,1,22,1.310285,6.229508,115.270725,2,2,2,4
24,1,1,23,1.053555,3.993779,121.506449,8,1,4,1
24,1,1,24,1.162988,3.992104,125.508025,10,1,2,1
24,1,1,25,1.538503,8.490591,129.509559,12,3,1,1
24,1,1,26,1.094226,3.987365,138.012776,2,3,4,4
24,1,1,27,1.476758,4.485847,142.014311,4,4,5,3
24,1,1,28,1.68197,4.734196,146.516036,8,3,3,1
24,1,1,29,1.780036,5.482251,151.267858,4,2,5,3
24,1,1,30,1.229003,5.230203,156.770008,2,4,4,4
24,1,1,31,1.52794,4.478222,162.022021,6,2,1,1
24,1,1,32,0.903981,4.993183,166.507031,12,4,1,1
24,1,1,33,0.856057,6.991323,171.508949,12,3,1,1
24,1,1,34,1.370342,11.488485,178.511675,8,4,3,2
24,1,1,35,1.159967,5.23417,190.016045,6,6,4,4
24,1,1,36,0.630957,8.732109,195.268057,10,2,4,1
24,1,2,1,1.416857,8.476041,0.024151,4,2,3,3
24,1,2,2,1.054227,4.489293,8.51078,10,1,5,1
24,1,2,3,1.453535,5.237618,13.012463,6,3,5,2
24,1,2,4,1.617527,5.485741,18.264477,4,1,3,1
24,1,2,5,1.124417,8.73358,23.766585,12,4,3,1
24,1,2,6,1.226058,6.730229,32.519942,4,6,4,4
24,1,2,7,1.561099,3.994265,39.255899,10,6,1,2
24,1,2,8,1.177571,5.992787,43.257432,12,2,4,1
24,1,2,9,1.541306,5.490451,49.259692,6,3,5,2
24,1,2,10,1.111173,4.238359,54.761821,12,3,3,1
24,1,2,11,1.361525,5.236787,59.01343,10,6,1,1
24,1,2,12,1.010509,4.734591,64.265487,2,5,3,4
24,1,2,13,1.9347,6.482854,69.017307,6,5,3,3
24,1,2,14,1.639198,8.230348,75.5198,10,4,4,1
24,1,2,15,0.852662,5.493866,83.756291,10,1,4,1
24,1,2,16,1.541747,4.741725,89.258359,6,2,4,2
24,1,2,17,1.665833,5.489956,94.010182,4,3,1,2
24,1,2,18,1.592669,3.987802,99.512331,2,1,4,2
24,1,2,19,1.299151,5.236388,103.513865,12,4,3,1
24,1,2,20,1.420126,4.234336,108.765879,6,4,5,2
24,1,2,21,0,3.982744,113.017467,2,1,5,0
24,1,2,22,1.061945,5.731118,117.019042,2,6,4,4
24,1,2,23,1.2878,6.478958,122.771207,10,5,2,1
24,1,2,24,1.285989,5.993202,129.257026,8,2,5,1
24,1,2,25,1.076649,9.240822,135.259368,8,6,2,2
24,1,2,26,1.431086,5.487364,144.512874,4,3,5,3
24,1,2,27,1.364988,5.235201,150.015024,8,2,4,1
24,1,2,28,1.400977,4.233093,155.267038,12,5,5,1
24,1,2,29,1.331394,4.481508,159.518626,2,3,3,3
24,1,2,30,1.30158,3.979739,164.020393,12,1,4,1
24,1,2,31,1.039084,4.47829,168.021927,8,2,1,1
24,1,2,32,1.338081,5.993205,172.506938,8,5,1,2
24,1,2,33,1.63677,5.240905,178.509238,6,4,1,1
24,1,2,34,1.473754,9.238898,183.761254,4,5,1,3
24,1,2,35,1.421171,4.235331,193.014801,8,4,2,1
24,1,2,36,1.37855,6.733674,197.266472,2,6,2,4
24,1,3,1,0.992431,5.960547,0.039549,8,6,5,2
24,1,3,2,1.23448,4.741633,6.008503,12,5,5,1
24,1,3,3,0.7947,3.989927,10.760285,8,1,4,1
24,1,3,4,0.812134,4.238216,14.761859,10,3,1,1
24,1,3,5,1.028536,13.736766,19.013448,2,4,4,4
24,1,3,6,0.837272,5.231366,32.768722,12,4,5,1
24,1,3,7,0.94626,3.979398,38.020735,12,2,2,1
24,1,3,8,1.517302,5.744444,42.005637,6,6,3,3
24,1,3,9,0.968228,4.742326,47.757841,2,6,1,4
24,1,3,10,1.465363,8.490486,52.509622,8,6,3,3
24,1,3,11,1.121104,7.23731,61.012882,2,1,2,3
24,1,3,12,0.809321,3.984406,68.265662,10,5,2,2
24,1,3,13,1.141757,4.482988,72.267238,10,3,2,1
24,1,3,14,1.229041,4.481174,76.768963,12,5,4,1
24,1,3,15,1.21725,3.979536,81.27069,12,3,4,1
24,1,3,16,1.330486,7.494656,85.255509,4,5,3,4
24,1,3,17,0.995607,4.741759,92.758384,10,3,1,1
24,1,3,18,0.91579,4.490042,97.510206,8,6,3,2
24,1,3,19,0.796075,6.988213,102.011933,8,1,1,1
24,1,3,20,1.335338,4.4855,109.014658,4,3,1,3
24,1,3,21,1.547653,3.983787,113.516341,6,1,2,2
24,1,3,22,1.297092,5.23231,117.517918,2,4,5,4
24,1,3,23,1.077074,5.73029,122.769932,6,6,4,4
24,1,3,24,1.186575,4.494721,128.505422,6,1,5,1
24,1,3,25,1.361852,3.993071,133.007148,4,5,4,4
24,1,3,26,1.061282,7.741538,137.008722,2,4,5,4
24,1,3,27,1.021317,4.488524,144.761696,10,2,5,1
24,1,3,28,1.450574,7.736824,149.263421,4,1,4,2
24,1,3,29,1.052705,3.983777,157.016352,12,3,2,1
24,1,3,30,1.584076,6.732263,161.017887,4,2,1,1
24,1,3,31,1.541534,5.479686,167.770475,4,4,2,2
24,1,3,32,1.245497,10.477658,173.272585,8,2,3,1
24,1,3,33,1.389028,5.74015,183.759978,10,5,5,1
24,1,3,34,1.640862,3.988069,189.512142,6,2,4,2
24,1,3,35,1.169353,6.486534,193.513681,2,4,3,4
24,1,3,36,1.651844,3.984041,200.01617,6,2,2,1
24,1,4,1,1.03514,5.963249,0.036846,6,1,1,1
24,1,4,2,0.957517,6.47772,6.022476,10,3,3,1
24,1,4,3,1.396725,4.491759,12.508337,2,3,3,4
24,1,4,4,1.248976,4.240141,17.010021,4,6,4,4
24,1,4,5,1.011346,5.738539,21.261652,4,6,3,4
24,1,4,6,1.112145,4.986228,27.013855,8,4,5,2
24,1,4,7,0.95323,3.984297,32.015774,8,2,5,1
24,1,4,8,1.448695,5.73287,36.017309,6,5,4,3
24,1,4,9,1.127442,4.230552,41.769556,10,5,2,1
24,1,4,10,0.940851,4.479099,46.021146,12,5,4,1
24,1,4,11,0.834135,5.477232,50.522868,2,6,5,4
24,1,4,12,0.762705,3.99183,56.008305,12,1,1,1
24,1,4,13,0.994157,5.490402,60.009839,12,3,3,1
24,1,4,14,0.707013,4.488083,65.51199,2,3,3,4
24,1,4,15,0.989322,6.23649,70.013677,10,5,3,1
24,1,4,16,0.923925,7.234178,76.266073,8,6,3,2
24,1,4,17,0.664101,4.481238,83.518894,10,1,2,1
24,1,4,18,1.22939,5.979521,88.020619,6,4,2,2
24,1,4,19,1.300798,5.493931,94.006206,8,4,2,1
24,1,4,20,1.126689,4.241829,99.508317,12,2,1,1
24,1,4,21,1.165089,8.990299,103.759944,8,4,1,1
24,1,4,22,1.340614,10.236758,112.763396,4,5,2,3
24,1,4,23,1.212645,6.482775,123.017369,10,2,2,1
24,1,4,24,1.34722,10.48035,129.519821,4,2,1,2
24,1,4,25,1.366795,4.742866,140.007216,4,1,5,2
24,1,4,26,1.247019,3.991139,144.758997,6,3,5,2
24,1,4,27,1.506582,8.739624,148.76053,6,4,2,2
24,1,4,28,1.076131,5.486262,157.513888,12,6,1,1
24,1,4,29,1.455019,5.484145,163.015998,2,2,3,2
24,1,4,30,1.421893,5.232006,168.518146,2,1,4,2
24,1,4,31,1.20385,5.480057,173.770161,12,4,5,1
24,1,4,32,0.774849,3.97799,179.272231,10,3,4,1
24,1,4,33,1.367939,6.743131,183.257091,2,6,1,4
24,1,4,34,0.985352,4.240401,190.009679,8,1,1,1
24,1,4,35,1.130708,4.738909,194.261308,6,2,1,1
24,1,4,36,1.045887,4.987006,199.013132,4,5,2,3
24,1,5,1,1.057207,4.470364,0.029787,12,3,1,1
24,1,5,2,1.073189,4.985409,4.514839,4,3,1,1
24,1,5,3,1.160204,3.983332,9.516799,2,5,5,4
24,1,5,4,1.232713,6.731851,13.518295,2,1,3,3
24,1,5,5,0.939121,3.979366,20.270881,2,5,2,4
24,1,5,6,1.248553,4.477716,24.272456,10,3,5,1
24,1,5,7,1.173533,5.742669,28.757467,12,2,4,1
24,1,5,8,0.839295,4.490441,34.509716,8,3,5,1
24,1,5,9,0.797658,3.988741,39.011402,12,5,5,1
24,1,5,10,1.277072,10.737232,43.012933,2,6,2,4
24,1,5,11,1.365086,3.983074,53.767059,6,4,5,2
24,1,5,12,1.090419,3.981582,57.768592,12,2,2,1
24,1,5,13,0.89388,8.480031,61.770125,2,5,1,4
24,1,5,14,1.171299,10.243449,70.256711,8,6,1,2
24,1,5,15,0.852367,7.239566,80.510643,10,1,3,1
24,1,5,16,1.024843,5.986985,87.763177,6,2,2,1
24,1,5,17,1.136253,6.73442,93.765766,4,6,3,4
24,1,5,18,1.361767,11.981849,100.518314,10,4,5,1
24,1,5,19,1.294763,3.993884,112.506246,6,2,3,2
24,1,5,20,1.772239,7.742398,116.507776,10,4,3,1
24,1,5,21,0.869257,4.989364,124.260751,2,4,3,4
24,1,5,22,1.35637,5.237546,129.262666,6,5,3,2
24,1,5,23,1.209338,6.485417,134.514681,8,2,2,1
24,1,5,24,1.173802,3.982914,141.017214,8,6,1,1
24,1,5,25,1.870426,4.231424,145.018708,6,6,4,2
24,1,5,26,1.720686,3.979796,149.270337,8,3,4,2
24,1,5,27,1.631148,4.228267,153.271872,4,1,2,1
24,1,5,28,1.40315,4.493306,157.506871,4,1,5,1
24,1,5,29,1.730526,3.991655,162.008555,10,6,4,2
24,1,5,30,1.882906,5.990094,166.010131,4,2,3,2
24,1,5,31,1.038582,8.237681,172.012431,12,1,4,1
24,1,5,32,1.462428,3.98448,180.265596,8,4,4,2
24,1,5,33,1.688943,4.23304,184.267091,4,4,2,2
24,1,5,34,1.144297,5.981423,188.518719,10,5,1,1
