"","SubID","TrialOrder","cost_one","LargeReward","cost_two","SmallReward","Decision"
"674",306,15,0.95,4,0,2.08,1
"675",306,16,0.8,4,0,0.79,1
"676",306,17,0.65,2,0,2,0
"677",306,18,0.95,3,0,1.78,1
"678",306,19,0.8,2,0,0.95,1
"679",306,20,0.8,3,0,3,0
"680",306,21,0.5,2,0,2,0
"681",306,22,0.65,3,0,3,0
"682",306,23,0.8,2,0,1.9,1
"683",306,24,0.65,4,0,4,0
"684",306,25,0.65,4,0,2.38,1
"685",306,26,0.65,3,0,3,0
"686",306,27,0.95,4,0,3.12,0
"687",306,28,0.8,2,0,1.42,0
"688",306,29,0.5,3,0,3,0
"689",306,30,0.95,3,0,0.89,0
"690",306,31,0.5,4,0,3.57,0
"691",306,32,0.8,4,0,2.38,1
"692",306,33,0.65,3,0,2.68,0
"693",306,34,0.8,4,0,4,0
"694",306,35,0.95,2,0,0.24,1
"695",306,36,0.65,4,0,0.79,1
"696",306,37,0.8,3,0,2.65,0
"697",306,38,0.5,2,0,2,0
"698",306,39,0.95,2,0,0.18,0
"699",306,40,0.5,4,0,4,0
"700",306,41,0.65,2,0,0.97,1
"701",306,42,0.5,2,0,0.4,1
"702",306,43,0.65,2,0,1.46,1
"703",306,44,0.95,2,0,0.12,0
"704",306,45,0.5,3,0,2.68,1
"705",306,46,0.95,3,0,0.3,1
"706",306,47,0.65,4,0,3.57,1
"707",306,48,0.8,3,0,3,0
"708",306,49,0.65,4,0,4,0
"709",306,50,0.8,2,0,2,0
"710",306,51,0.95,2,0,0.36,1
"711",306,52,0.5,2,0,1.19,1
"712",306,53,0.5,3,0,3,0
"713",306,54,0.95,3,0,2.22,0
"714",306,55,0.95,4,0,4,0
"715",306,56,0.65,3,0,1.79,1
"716",306,57,0.5,4,0,4,0
"717",306,58,0.8,3,0,3,0
"718",306,59,0.65,4,0,3.57,1
"719",306,60,0.65,2,0,0.97,1
"720",306,61,0.95,3,0,1.78,0
"721",306,62,0.95,3,0,1.33,1
"722",306,63,0.8,2,0,2,0
"723",306,64,0.5,2,0,2,0
"724",306,65,0.95,2,0,0.18,0
"725",306,66,0.95,2,0,0.12,0
"726",306,67,0.65,4,0,4,0
"727",306,68,0.8,4,0,2.38,1
"728",306,69,0.8,2,0,0.95,0
"729",306,70,0.8,4,0,4,0
"730",306,71,0.95,2,0,0.24,0
"731",306,72,0.5,2,0,2,0
"732",306,73,0.65,4,0,4,0
"733",306,74,0.5,3,0,3,0
"734",306,75,0.5,3,0,3,0
"735",306,76,0.5,3,0,1.79,1
"736",306,77,0.8,2,0,0.32,1
"737",306,78,0.95,4,0,4,0
"738",306,79,0.95,4,0,4,0
"739",306,80,0.5,3,0,2.68,1
"740",306,81,0.95,4,0,3.12,0
"741",306,82,0.65,4,0,2.38,1
"742",306,83,0.65,2,0,2,0
"743",306,84,0.95,3,0,0.89,1
"744",306,85,0.5,2,0,2,0
"745",306,86,0.65,3,0,3,0
"746",306,87,0.8,3,0,1.76,1
"747",306,88,0.95,4,0,2.08,1
"748",306,89,0.8,3,0,3,0
"749",306,90,0.65,3,0,0.6,1
"750",306,91,0.8,3,0,3,0
"751",306,92,0.65,3,0,2.68,1
"752",306,93,0.8,4,0,4,0
"753",306,94,0.8,2,0,1.9,0
"754",306,95,0.65,2,0,1.94,0
"755",306,96,0.95,2,0,0.3,0
"756",306,97,0.65,4,0,4,0
"757",306,98,0.95,3,0,2.22,0
"758",306,99,0.65,3,0,1.79,1
"759",306,100,0.5,4,0,0.79,1
"760",306,101,0.65,2,0,1.46,1
"761",306,102,0.5,4,0,2.38,1
"762",306,103,0.5,4,0,3.57,1
"763",306,104,0.8,2,0,1.42,0
"764",306,105,0.5,2,0,1.79,1
"765",306,106,0.95,2,0,0.04,0
"766",306,107,0.8,3,0,2.65,0
"767",306,108,0.8,4,0,3.57,1
"768",306,109,0.95,4,0,4,0
"769",306,110,0.5,4,0,4,0
"770",306,111,0.65,3,0,3,0
"771",306,112,0.5,2,0,1.19,1
"772",306,114,0.5,2,0,1.19,1
"773",306,115,0.65,3,0,0.6,1
"774",306,116,0.8,2,0,0.32,1
"775",306,117,0.95,4,0,4,0
"776",306,118,0.8,2,0,1.42,1
"777",306,119,0.95,3,0,0.3,1
"778",306,120,0.95,2,0,0.12,0
"779",306,121,0.95,4,0,4,0
"780",306,122,0.5,3,0,1.79,1
"781",306,123,0.5,3,0,0.6,1
"782",306,124,0.8,3,0,3,0
"783",306,125,0.65,4,0,4,0
"784",306,126,0.5,4,0,3.57,1
"785",306,127,0.5,3,0,3,0
"786",306,128,0.95,2,0,0.18,0
"787",306,129,0.95,3,0,2.22,0
"788",306,130,0.65,2,0,0.97,1
"789",306,131,0.8,2,0,0.95,0
"790",306,132,0.95,4,0,4,0
"791",306,133,0.8,4,0,3.57,0
"792",306,134,0.65,3,0,3,0
"793",306,135,0.8,4,0,2.38,1
"794",306,136,0.95,2,0,0.3,0
"795",306,137,0.95,2,0,0.24,0
"796",306,138,0.5,2,0,1.79,1
"797",306,139,0.65,3,0,3,0
"798",306,140,0.65,3,0,3,0
"799",306,141,0.95,4,0,2.08,1
"800",306,142,0.8,3,0,1.76,1
"801",306,143,0.95,3,0,1.33,0
"802",306,144,0.65,2,0,1.94,1
"803",306,145,0.65,4,0,4,0
"804",306,146,0.65,4,0,2.38,1
"805",306,147,0.8,2,0,1.9,0
"806",306,148,0.5,4,0,2.38,1
"807",306,149,0.65,3,0,1.79,1
"808",306,150,0.95,3,0,0.89,0
"809",306,151,0.65,2,0,2,0
"810",306,152,0.65,4,0,3.57,1
"811",306,153,0.5,2,0,2,0
"812",306,154,0.5,4,0,4,0
"813",306,155,0.5,3,0,2.68,1
"814",306,156,0.8,4,0,4,0
"815",306,157,0.8,3,0,2.65,0
"816",306,158,0.5,4,0,4,0
"817",306,159,0.65,2,0,1.46,1
"818",306,160,0.5,2,0,2,0
"819",306,161,0.8,3,0,3,0
"820",306,162,0.5,3,0,3,0
"821",306,163,0.8,2,0,2,0
"822",306,164,0.8,4,0,4,0
"823",306,165,0.5,4,0,4,0
"824",306,166,0.95,3,0,1.78,0
"825",306,167,0.8,4,0,4,0
"826",306,168,0.95,4,0,3.12,0
"827",307,1,0.8,4,0,2.29,1
"828",307,2,0.5,4,0,4,0
"829",307,3,0.5,4,0,2.35,1
"830",307,4,0.5,3,0,1.34,1
"831",307,6,0.65,3,0,2.93,0
"832",307,7,0.8,3,0,3,0
"833",307,8,0.95,2,0,0.59,1
"834",307,9,0.5,2,0,1.34,1
"835",307,10,0.8,4,0,3.81,0
"836",307,11,0.5,4,0,4,0
"837",307,12,0.95,4,0,2.36,1
"838",307,13,0.95,3,0,1.04,1
"839",307,14,0.8,3,0,1.15,1
"840",307,15,0.95,4,0,1.18,1
"841",307,16,0.8,4,0,0.51,1
"842",307,17,0.65,2,0,1.48,1
"843",307,18,0.95,3,0,1.39,1
"844",307,19,0.8,2,0,0.44,1
"845",307,20,0.8,3,0,2.29,1
"846",307,21,0.5,2,0,2,1
"847",307,22,0.65,3,0,2.34,1
"848",307,23,0.8,2,0,0.89,1
"849",307,24,0.65,4,0,4,0
"850",307,25,0.65,4,0,1.78,1
"851",307,26,0.65,3,0,3,0
"852",307,27,0.95,4,0,1.77,1
"853",307,28,0.8,2,0,0.67,1
"854",307,29,0.5,3,0,2.68,1
"855",307,30,0.95,3,0,0.7,1
"856",307,31,0.5,4,0,3.52,1
"857",307,32,0.8,4,0,1.52,1
"858",307,33,0.65,3,0,1.76,1
"859",307,34,0.8,4,0,3.05,0
"860",307,35,0.95,2,0,0.47,1
"861",307,36,0.65,4,0,0.59,0
"862",307,37,0.8,3,0,1.72,1
"863",307,38,0.5,2,0,1.79,1
"864",307,39,0.95,2,0,0.35,1
"865",307,40,0.5,4,0,4,0
"866",307,41,0.65,2,0,0.59,1
"867",307,42,0.5,2,0,0.3,1
"868",307,43,0.65,2,0,0.89,1
"869",307,44,0.95,2,0,0.23,1
"870",307,45,0.5,3,0,2.01,0
"871",307,46,0.95,3,0,0.23,1
"872",307,47,0.65,4,0,2.67,1
"873",307,48,0.8,3,0,2.86,1
"874",307,50,0.8,2,0,1.11,1
"875",307,51,0.95,2,0,0.7,1
"876",307,52,0.5,2,0,0.89,1
"877",307,53,0.5,3,0,3,0
"878",307,54,0.95,3,0,1.74,1
"879",307,55,0.95,4,0,2.96,1
"880",307,56,0.65,3,0,1.17,1
"881",307,57,0.5,4,0,4,0
"882",307,58,0.8,3,0,3,1
"883",307,60,0.65,2,0,0.59,1
"884",307,62,0.95,3,0,1.04,1
"885",307,63,0.8,2,0,1.11,1
"886",307,64,0.5,2,0,2,0
"887",307,66,0.95,2,0,0.23,1
"888",307,68,0.8,4,0,1.52,1
"889",307,69,0.8,2,0,0.44,1
"890",307,70,0.8,4,0,3.05,1
"891",307,71,0.95,2,0,0.47,0
"892",307,72,0.5,2,0,1.79,1
"893",307,73,0.65,4,0,4,0
"894",307,74,0.5,3,0,3,0
"895",307,75,0.5,3,0,2.68,1
"896",307,76,0.5,3,0,1.34,0
"897",307,77,0.8,2,0,0.15,1
"898",307,78,0.95,4,0,2.36,1
"899",307,79,0.95,4,0,2.96,1
"900",307,80,0.5,3,0,2.01,1
"901",307,82,0.65,4,0,1.78,1
"902",307,83,0.65,2,0,1.48,1
"903",307,84,0.95,3,0,0.7,1
"904",307,85,0.5,2,0,2,0
"905",307,86,0.65,3,0,2.93,0
"906",307,87,0.8,3,0,1.15,1
"907",307,88,0.95,4,0,1.18,1
"908",307,89,0.8,3,0,2.29,0
"909",307,90,0.65,3,0,0.39,1
"910",307,91,0.8,3,0,2.86,1
"911",307,92,0.65,3,0,1.76,1
"912",307,93,0.8,4,0,3.81,0
"913",307,94,0.8,2,0,0.89,1
"914",307,95,0.65,2,0,1.19,1
"915",307,96,0.95,2,0,0.59,0
"916",307,98,0.95,3,0,1.74,1
"917",307,99,0.65,3,0,1.17,1
"918",307,100,0.5,4,0,0.78,1
"919",307,101,0.65,2,0,0.89,1
"920",307,102,0.5,4,0,2.35,1
"921",307,103,0.5,4,0,3.52,1
"922",307,104,0.8,2,0,0.67,1
"923",307,105,0.5,2,0,1.34,0
"924",307,106,0.95,2,0,0.08,1
"925",307,108,0.8,4,0,2.29,1
"926",307,109,0.95,4,0,3.55,0
"927",307,110,0.5,4,0,4,0
"928",307,111,0.65,3,0,2.34,1
"929",307,112,0.5,2,0,0.89,1
"930",307,114,0.5,2,0,0.89,1
"931",307,115,0.65,3,0,0.39,1
"932",307,116,0.8,2,0,0.15,1
"933",307,117,0.95,4,0,3.55,1
"934",307,118,0.8,2,0,0.67,1
"935",307,119,0.95,3,0,0.23,1
"936",307,120,0.95,2,0,0.23,1
"937",307,121,0.95,4,0,2.96,1
"938",307,122,0.5,3,0,1.34,1
"939",307,123,0.5,3,0,0.45,1
"940",307,124,0.8,3,0,2.29,1
"941",307,125,0.65,4,0,3.56,1
"942",307,126,0.5,4,0,3.52,1
"943",307,127,0.5,3,0,2.68,1
"944",307,128,0.95,2,0,0.35,1
"945",307,129,0.95,3,0,1.74,1
"946",307,130,0.65,2,0,0.59,1
"947",307,131,0.8,2,0,0.44,1
"948",307,132,0.95,4,0,2.36,1
"949",307,133,0.8,4,0,2.29,1
"950",307,134,0.65,3,0,3,1
"951",307,135,0.8,4,0,1.52,1
"952",307,136,0.95,2,0,0.59,1
"953",307,137,0.95,2,0,0.47,1
"954",307,138,0.5,2,0,1.34,1
"955",307,139,0.65,3,0,2.93,1
"956",307,140,0.65,3,0,2.34,1
"957",307,141,0.95,4,0,1.18,1
"958",307,142,0.8,3,0,1.15,1
"959",307,143,0.95,3,0,1.04,1
"960",307,144,0.65,2,0,1.19,1
"961",307,145,0.65,4,0,4,0
"962",307,146,0.65,4,0,1.78,1
"963",307,147,0.8,2,0,0.89,1
"964",307,148,0.5,4,0,2.35,1
"965",307,151,0.65,2,0,1.48,1
"966",307,152,0.65,4,0,2.67,1
"967",307,153,0.5,2,0,2,0
"968",307,154,0.5,4,0,4,0
"969",307,155,0.5,3,0,2.01,1
"970",307,159,0.65,2,0,0.89,1
"971",307,160,0.5,2,0,1.79,1
"972",307,161,0.8,3,0,2.86,0
"973",307,162,0.5,3,0,3,0
"974",307,163,0.8,2,0,1.11,1
"975",307,165,0.5,4,0,4,1
"976",307,166,0.95,3,0,1.39,1
"977",307,168,0.95,4,0,1.77,1
"978",308,1,0.8,4,0,2.9,1
"979",308,2,0.5,4,0,4,0
"980",308,3,0.5,4,0,2.38,1
"981",308,4,0.5,3,0,1.79,1
"982",308,5,0.65,2,0,2,0
"983",308,6,0.65,3,0,3,0
"984",308,7,0.8,3,0,3,0
"985",308,8,0.95,2,0,0.09,0
"986",308,9,0.5,2,0,1.79,1
"987",308,10,0.8,4,0,4,0
"988",308,11,0.5,4,0,4,0
"989",308,12,0.95,4,0,0.05,0
"990",308,13,0.95,3,0,0.03,0
"991",308,14,0.8,3,0,1,1
"992",308,15,0.95,4,0,0.02,0
"993",308,16,0.8,4,0,0.64,1
"994",308,17,0.65,2,0,2,0
"995",308,18,0.95,3,0,0.04,0
"996",308,19,0.8,2,0,0.8,1
"997",308,20,0.8,3,0,2,0
"998",308,21,0.5,2,0,2,0
"999",308,22,0.65,3,0,3,0
"1000",308,23,0.8,2,0,1.6,0
"1001",308,24,0.65,4,0,4,0
"1002",308,25,0.65,4,0,2.38,1
"1003",308,26,0.65,3,0,3,0
"1004",308,27,0.95,4,0,0.04,0
"1005",308,28,0.8,2,0,1.2,1
"1006",308,29,0.5,3,0,3,0
"1007",308,30,0.95,3,0,0.02,0
"1008",308,31,0.5,4,0,3.57,1
"1009",308,32,0.8,4,0,1.93,0
"1010",308,33,0.65,3,0,2.68,1
"1011",308,34,0.8,4,0,3.86,1
"1012",308,35,0.95,2,0,0.07,0
"1013",308,36,0.65,4,0,0.79,1
"1014",308,37,0.8,3,0,1.5,1
"1015",308,38,0.5,2,0,2,0
"1016",308,39,0.95,2,0,0.05,0
"1017",308,40,0.5,4,0,4,0
"1018",308,41,0.65,2,0,1.19,1
"1019",308,42,0.5,2,0,0.4,1
"1020",308,43,0.65,2,0,1.79,1
"1021",308,44,0.95,2,0,0.04,0
"1022",308,45,0.5,3,0,2.68,1
"1023",308,46,0.95,3,0,0.01,0
"1024",308,47,0.65,4,0,3.57,0
"1025",308,48,0.8,3,0,2.51,0
"1026",308,49,0.65,4,0,4,0
"1027",308,50,0.8,2,0,2,0
"1028",308,51,0.95,2,0,0.11,0
"1029",308,52,0.5,2,0,1.19,1
"1030",308,53,0.5,3,0,3,0
"1031",308,54,0.95,3,0,0.05,0
"1032",308,55,0.95,4,0,0.06,0
"1033",308,56,0.65,3,0,1.79,1
"1034",308,57,0.5,4,0,4,0
"1035",308,58,0.8,3,0,3,0
"1036",308,59,0.65,4,0,3.57,1
"1037",308,60,0.65,2,0,1.19,1
"1038",308,61,0.95,3,0,0.04,0
"1039",308,62,0.95,3,0,0.03,0
"1040",308,63,0.8,2,0,2,1
"1041",308,64,0.5,2,0,2,0
"1042",308,65,0.95,2,0,0.05,0
"1043",308,66,0.95,2,0,0.04,0
"1044",308,67,0.65,4,0,4,0
"1045",308,68,0.8,4,0,1.93,1
"1046",308,69,0.8,2,0,0.8,0
"1047",308,70,0.8,4,0,3.86,0
"1048",308,71,0.95,2,0,0.07,0
"1049",308,72,0.5,2,0,2,0
"1050",308,73,0.65,4,0,4,0
"1051",308,74,0.5,3,0,3,0
"1052",308,75,0.5,3,0,3,0
"1053",308,76,0.5,3,0,1.79,1
"1054",308,77,0.8,2,0,0.27,0
"1055",308,78,0.95,4,0,0.05,0
"1056",308,79,0.95,4,0,0.06,0
"1057",308,80,0.5,3,0,2.68,1
"1058",308,81,0.95,4,0,0.04,0
"1059",308,82,0.65,4,0,2.38,1
"1060",308,83,0.65,2,0,2,0
"1061",308,84,0.95,3,0,0.02,0
"1062",308,85,0.5,2,0,2,0
"1063",308,86,0.65,3,0,3,0
"1064",308,87,0.8,3,0,1,0
"1065",308,88,0.95,4,0,0.02,0
"1066",308,89,0.8,3,0,2,0
"1067",308,90,0.65,3,0,0.6,0
"1068",308,91,0.8,3,0,2.51,0
"1069",308,92,0.65,3,0,2.68,0
"1070",308,93,0.8,4,0,4,0
"1071",308,94,0.8,2,0,1.6,0
"1072",308,95,0.65,2,0,2,0
"1073",308,96,0.95,2,0,0.09,0
"1074",308,97,0.65,4,0,4,0
"1075",308,98,0.95,3,0,0.05,0
"1076",308,99,0.65,3,0,1.79,1
"1077",308,100,0.5,4,0,0.79,1
"1078",308,101,0.65,2,0,1.79,0
"1079",308,102,0.5,4,0,2.38,1
"1080",308,103,0.5,4,0,3.57,1
"1081",308,104,0.8,2,0,1.2,0
"1082",308,105,0.5,2,0,1.79,1
"1083",308,106,0.95,2,0,0.01,0
"1084",308,107,0.8,3,0,1.5,1
"1085",308,108,0.8,4,0,2.9,0
"1086",308,109,0.95,4,0,0.07,0
"1087",308,110,0.5,4,0,4,0
"1088",308,111,0.65,3,0,3,0
"1089",308,112,0.5,2,0,1.19,1
"1090",308,113,0.65,3,0,2.68,1
"1091",308,114,0.5,2,0,1.19,1
"1092",308,115,0.65,3,0,0.6,1
"1093",308,116,0.8,2,0,0.27,1
"1094",308,117,0.95,4,0,0.07,0
"1095",308,118,0.8,2,0,1.2,0
"1096",308,119,0.95,3,0,0.01,0
"1097",308,120,0.95,2,0,0.04,0
"1098",308,121,0.95,4,0,0.06,1
"1099",308,122,0.5,3,0,1.79,1
"1100",308,123,0.5,3,0,0.6,1
"1101",308,124,0.8,3,0,2,1
"1102",308,125,0.65,4,0,4,0
"1103",308,126,0.5,4,0,3.57,1
"1104",308,127,0.5,3,0,3,0
"1105",308,128,0.95,2,0,0.05,0
"1106",308,129,0.95,3,0,0.05,0
"1107",308,130,0.65,2,0,1.19,1
"1108",308,131,0.8,2,0,0.8,1
"1109",308,132,0.95,4,0,0.05,1
"1110",308,133,0.8,4,0,2.9,1
"1111",308,134,0.65,3,0,3,0
"1112",308,135,0.8,4,0,1.93,1
"1113",308,136,0.95,2,0,0.09,0
"1114",308,137,0.95,2,0,0.07,0
"1115",308,138,0.5,2,0,1.79,1
"1116",308,139,0.65,3,0,3,0
"1117",308,140,0.65,3,0,3,0
"1118",308,141,0.95,4,0,0.02,1
"1119",308,142,0.8,3,0,1,1
"1120",308,143,0.95,3,0,0.03,0
"1121",308,144,0.65,2,0,2,0
"1122",308,145,0.65,4,0,4,0
"1123",308,146,0.65,4,0,2.38,0
"1124",308,147,0.8,2,0,1.6,0
"1125",308,148,0.5,4,0,2.38,1
"1126",308,149,0.65,3,0,1.79,1
"1127",308,150,0.95,3,0,0.02,0
"1128",308,151,0.65,2,0,2,0
"1129",308,152,0.65,4,0,3.57,0
"1130",308,153,0.5,2,0,2,0
"1131",308,154,0.5,4,0,4,0
"1132",308,155,0.5,3,0,2.68,1
"1133",308,156,0.8,4,0,4,0
"1134",308,157,0.8,3,0,1.5,0
"1135",308,158,0.5,4,0,4,0
"1136",308,159,0.65,2,0,1.79,0
"1137",308,160,0.5,2,0,2,0
"1138",308,161,0.8,3,0,2.51,0
"1139",308,162,0.5,3,0,3,0
"1140",308,163,0.8,2,0,2,0
"1141",308,164,0.8,4,0,4,0
"1142",308,165,0.5,4,0,4,0
"1143",308,166,0.95,3,0,0.04,0
"1144",308,167,0.8,4,0,3.86,0
"1145",308,168,0.95,4,0,0.04,1
"1146",309,1,0.8,4,0,0.04,0
"1147",309,2,0.5,4,0,4,0
"1148",309,3,0.5,4,0,2.38,1
"1149",309,4,0.5,3,0,1.79,1
"1150",309,5,0.65,2,0,1.14,1
"1151",309,6,0.65,3,0,3,0
"1152",309,7,0.8,3,0,1.4,0
"1153",309,8,0.95,2,0,0.03,0
"1154",309,9,0.5,2,0,1.79,1
"1155",309,10,0.8,4,0,0.06,1
"1156",309,11,0.5,4,0,4,0
"1157",309,12,0.95,4,0,0.05,1
"1158",309,13,0.95,3,0,0.03,1
"1159",309,14,0.8,3,0,0.47,1
"1160",309,15,0.95,4,0,0.02,0
"1161",309,16,0.8,4,0,0.01,1
"1162",309,17,0.65,2,0,1.42,1
"1163",309,18,0.95,3,0,0.04,0
"1164",309,19,0.8,2,0,0.76,1
"1165",309,20,0.8,3,0,0.94,1
"1166",309,21,0.5,2,0,2,0
"1167",309,22,0.65,3,0,3,0
"1168",309,23,0.8,2,0,1.52,0
"1169",309,24,0.65,4,0,4,0
"1170",309,25,0.65,4,0,2.23,1
"1171",309,26,0.65,3,0,3,0
"1172",309,27,0.95,4,0,0.04,1
"1173",309,28,0.8,2,0,1.14,0
"1174",309,29,0.5,3,0,3,0
"1175",309,30,0.95,3,0,0.02,0
"1176",309,31,0.5,4,0,3.57,1
"1177",309,32,0.8,4,0,0.02,1
"1178",309,33,0.65,3,0,2.65,1
"1179",309,34,0.8,4,0,0.05,1
"1180",309,35,0.95,2,0,0.02,0
"1181",309,36,0.65,4,0,0.74,1
"1182",309,37,0.8,3,0,0.7,1
"1183",309,38,0.5,2,0,2,0
"1184",309,39,0.95,2,0,0.02,0
"1185",309,40,0.5,4,0,4,0
"1186",309,41,0.65,2,0,0.57,1
"1187",309,42,0.5,2,0,0.4,1
"1188",309,43,0.65,2,0,0.86,1
"1189",309,44,0.95,2,0,0.01,0
"1190",309,45,0.5,3,0,2.68,1
"1191",309,46,0.95,3,0,0.01,0
"1192",309,47,0.65,4,0,3.35,1
"1193",309,48,0.8,3,0,1.17,1
"1194",309,49,0.65,4,0,4,0
"1195",309,50,0.8,2,0,1.91,0
"1196",309,51,0.95,2,0,0.04,1
"1197",309,52,0.5,2,0,1.19,1
"1198",309,53,0.5,3,0,3,0
"1199",309,54,0.95,3,0,0.05,1
"1200",309,55,0.95,4,0,0.06,1
"1201",309,56,0.65,3,0,1.76,1
"1202",309,57,0.5,4,0,4,0
"1203",309,58,0.8,3,0,1.4,1
"1204",309,59,0.65,4,0,3.35,0
"1205",309,60,0.65,2,0,0.57,1
"1206",309,61,0.95,3,0,0.04,0
"1207",309,62,0.95,3,0,0.03,1
"1208",309,63,0.8,2,0,1.91,0
"1209",309,64,0.5,2,0,2,0
"1210",309,65,0.95,2,0,0.02,0
"1211",309,66,0.95,2,0,0.01,1
"1212",309,67,0.65,4,0,4,0
"1213",309,68,0.8,4,0,0.02,1
"1214",309,69,0.8,2,0,0.76,1
"1215",309,70,0.8,4,0,0.05,1
"1216",309,71,0.95,2,0,0.02,0
"1217",309,72,0.5,2,0,2,0
"1218",309,73,0.65,4,0,4,0
"1219",309,74,0.5,3,0,3,0
"1220",309,75,0.5,3,0,3,0
"1221",309,76,0.5,3,0,1.79,1
"1222",309,77,0.8,2,0,0.25,1
"1223",309,78,0.95,4,0,0.05,1
"1224",309,79,0.95,4,0,0.06,1
"1225",309,80,0.5,3,0,2.68,1
"1226",309,81,0.95,4,0,0.04,1
"1227",309,82,0.65,4,0,2.23,1
"1228",309,83,0.65,2,0,1.42,0
"1229",309,84,0.95,3,0,0.02,1
"1230",309,85,0.5,2,0,2,0
"1231",309,86,0.65,3,0,3,0
"1232",309,87,0.8,3,0,0.47,1
"1233",309,88,0.95,4,0,0.02,1
"1234",309,89,0.8,3,0,0.94,1
"1235",309,90,0.65,3,0,0.59,1
"1236",309,91,0.8,3,0,1.17,0
"1237",309,92,0.65,3,0,2.65,0
"1238",309,93,0.8,4,0,0.06,1
"1239",309,94,0.8,2,0,1.52,0
"1240",309,95,0.65,2,0,1.14,1
"1241",309,96,0.95,2,0,0.03,0
"1242",309,97,0.65,4,0,4,0
"1243",309,98,0.95,3,0,0.05,0
"1244",309,99,0.65,3,0,1.76,1
"1245",309,100,0.5,4,0,0.79,1
"1246",309,101,0.65,2,0,0.86,1
"1247",309,102,0.5,4,0,2.38,1
"1248",309,103,0.5,4,0,3.57,1
"1249",309,104,0.8,2,0,1.14,0
"1250",309,105,0.5,2,0,1.79,1
"1251",309,106,0.95,2,0,0.01,0
"1252",309,107,0.8,3,0,0.7,1
"1253",309,108,0.8,4,0,0.04,1
"1254",309,109,0.95,4,0,0.07,0
"1255",309,110,0.5,4,0,4,0
"1256",309,111,0.65,3,0,3,0
"1257",309,112,0.5,2,0,1.19,1
"1258",309,113,0.65,3,0,2.65,1
"1259",309,114,0.5,2,0,1.19,0
"1260",309,115,0.65,3,0,0.59,1
"1261",309,116,0.8,2,0,0.25,1
"1262",309,117,0.95,4,0,0.07,1
"1263",309,118,0.8,2,0,1.14,0
"1264",309,119,0.95,3,0,0.01,0
"1265",309,120,0.95,2,0,0.01,0
"1266",309,121,0.95,4,0,0.06,1
"1267",309,122,0.5,3,0,1.79,1
"1268",309,123,0.5,3,0,0.6,1
"1269",309,124,0.8,3,0,0.94,1
"1270",309,125,0.65,4,0,4,0
"1271",309,126,0.5,4,0,3.57,1
"1272",309,127,0.5,3,0,3,0
"1273",309,128,0.95,2,0,0.02,0
"1274",309,129,0.95,3,0,0.05,0
"1275",309,130,0.65,2,0,0.57,1
"1276",309,131,0.8,2,0,0.76,1
"1277",309,132,0.95,4,0,0.05,1
"1278",309,133,0.8,4,0,0.04,1
"1279",309,134,0.65,3,0,3,0
"1280",309,135,0.8,4,0,0.02,1
"1281",309,136,0.95,2,0,0.03,0
"1282",309,137,0.95,2,0,0.02,0
"1283",309,138,0.5,2,0,1.79,1
"1284",309,139,0.65,3,0,3,0
"1285",309,140,0.65,3,0,3,0
"1286",309,141,0.95,4,0,0.02,0
"1287",309,142,0.8,3,0,0.47,1
"1288",309,143,0.95,3,0,0.03,0
"1289",309,144,0.65,2,0,1.14,1
"1290",309,145,0.65,4,0,4,0
"1291",309,146,0.65,4,0,2.23,1
"1292",309,147,0.8,2,0,1.52,0
"1293",309,148,0.5,4,0,2.38,1
"1294",309,149,0.65,3,0,1.76,1
"1295",309,150,0.95,3,0,0.02,0
"1296",309,151,0.65,2,0,1.42,1
"1297",309,152,0.65,4,0,3.35,1
"1298",309,153,0.5,2,0,2,0
"1299",309,154,0.5,4,0,4,0
"1300",309,155,0.5,3,0,2.68,1
"1301",309,156,0.8,4,0,0.07,1
"1302",309,157,0.8,3,0,0.7,1
"1303",309,158,0.5,4,0,4,0
"1304",309,159,0.65,2,0,0.86,1
"1305",309,160,0.5,2,0,2,0
"1306",309,161,0.8,3,0,1.17,1
"1307",309,162,0.5,3,0,3,0
"1308",309,163,0.8,2,0,1.91,0
"1309",309,164,0.8,4,0,0.06,1
"1310",309,165,0.5,4,0,4,0
"1311",309,166,0.95,3,0,0.04,0
"1312",309,167,0.8,4,0,0.05,1
"1313",309,168,0.95,4,0,0.04,1
"1314",310,1,0.8,4,0,1.84,1
"1315",310,2,0.5,4,0,4,0
"1316",310,3,0.5,4,0,1.78,1
"1317",310,4,0.5,3,0,1.56,1
"1318",310,5,0.65,2,0,2,0
"1319",310,6,0.65,3,0,3,0
"1320",310,7,0.8,3,0,2.75,0
"1321",310,8,0.95,2,0,0.41,1
"1322",310,9,0.5,2,0,1.79,1
"1323",310,10,0.8,4,0,3.06,0
"1324",310,11,0.5,4,0,4,0
"1325",310,12,0.95,4,0,1.25,0
"1326",310,13,0.95,3,0,1.38,0
"1327",310,14,0.8,3,0,0.92,1
"1328",310,15,0.95,4,0,0.62,1
"1329",310,16,0.8,4,0,0.41,1
"1330",310,17,0.65,2,0,2,0
"1331",310,18,0.95,3,0,1.84,0
"1332",310,19,0.8,2,0,1.13,1
"1333",310,20,0.8,3,0,1.84,1
"1334",310,21,0.5,2,0,2,0
"1335",310,22,0.65,3,0,3,0
"1336",310,23,0.8,2,0,2,1
"1337",310,24,0.65,4,0,4,0
"1338",310,25,0.65,4,0,1.78,1
"1339",310,26,0.65,3,0,3,0
